antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
"frozenset({'passives', 'tense', 'determiners', 'main_verbs'})","frozenset({'subject_verb_agreement', 'prepositions', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'tense', 'main_verbs', 'subject_verb_agreement'})","frozenset({'prepositions', 'nouns', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs', 'determiners', 'subject_verb_agreement'})","frozenset({'prepositions', 'tense', 'nouns'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns', 'determiners'})","frozenset({'passives', 'main_verbs', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'nouns'})","frozenset({'passives', 'main_verbs', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'tense', 'nouns', 'main_verbs'})","frozenset({'passives', 'determiners', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'nouns', 'determiners'})","frozenset({'passives', 'tense', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'main_verbs', 'nouns', 'determiners'})","frozenset({'passives', 'tense', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs', 'nouns'})","frozenset({'passives', 'tense', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'determiners'})","frozenset({'passives', 'main_verbs', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'tense', 'determiners', 'main_verbs'})","frozenset({'passives', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'main_verbs'})","frozenset({'passives', 'nouns', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs', 'determiners'})","frozenset({'passives', 'tense', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'tense', 'nouns', 'determiners'})","frozenset({'passives', 'prepositions', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'nouns', 'main_verbs', 'determiners'})","frozenset({'passives', 'prepositions', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'tense', 'nouns', 'main_verbs'})","frozenset({'passives', 'prepositions', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'main_verbs', 'nouns', 'determiners'})","frozenset({'passives', 'prepositions', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'tense', 'determiners', 'main_verbs'})","frozenset({'passives', 'prepositions', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'nouns'})","frozenset({'subject_verb_agreement', 'tense', 'determiners', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'tense'})","frozenset({'subject_verb_agreement', 'main_verbs', 'nouns', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'determiners'})","frozenset({'subject_verb_agreement', 'tense', 'nouns', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions', 'subject_verb_agreement'})","frozenset({'tense', 'nouns', 'main_verbs', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'prepositions', 'main_verbs'})","frozenset({'subject_verb_agreement', 'tense', 'nouns', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'tense', 'nouns'})","frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'nouns', 'determiners'})","frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'nouns', 'subject_verb_agreement'})","frozenset({'prepositions', 'tense', 'determiners', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs', 'nouns'})","frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'tense', 'determiners'})","frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'tense', 'subject_verb_agreement'})","frozenset({'prepositions', 'main_verbs', 'nouns', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'tense', 'main_verbs'})","frozenset({'subject_verb_agreement', 'prepositions', 'nouns', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'determiners', 'subject_verb_agreement'})","frozenset({'prepositions', 'tense', 'nouns', 'main_verbs'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs', 'determiners'})","frozenset({'subject_verb_agreement', 'prepositions', 'tense', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'main_verbs', 'subject_verb_agreement'})","frozenset({'prepositions', 'tense', 'nouns', 'determiners'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'prepositions', 'tense', 'nouns'})","frozenset({'passives', 'main_verbs', 'determiners', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'nouns', 'determiners'})","frozenset({'passives', 'tense', 'main_verbs', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'nouns'})","frozenset({'passives', 'tense', 'determiners', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'main_verbs', 'nouns'})","frozenset({'passives', 'tense', 'determiners', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'tense', 'determiners'})","frozenset({'passives', 'main_verbs', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'tense'})","frozenset({'passives', 'main_verbs', 'nouns', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'tense', 'main_verbs'})","frozenset({'passives', 'nouns', 'determiners', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'determiners'})","frozenset({'passives', 'tense', 'nouns', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'main_verbs', 'determiners'})","frozenset({'passives', 'tense', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions', 'main_verbs'})","frozenset({'passives', 'tense', 'nouns', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'nouns', 'determiners'})","frozenset({'passives', 'prepositions', 'main_verbs', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'tense', 'nouns'})","frozenset({'passives', 'prepositions', 'main_verbs', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'nouns', 'main_verbs'})","frozenset({'passives', 'prepositions', 'determiners', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'nouns', 'determiners'})","frozenset({'passives', 'prepositions', 'tense', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'nouns', 'determiners'})","frozenset({'passives', 'prepositions', 'tense', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'main_verbs', 'nouns'})","frozenset({'passives', 'prepositions', 'tense', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'tense', 'determiners'})","frozenset({'passives', 'prepositions', 'main_verbs', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'determiners', 'main_verbs'})","frozenset({'passives', 'prepositions', 'nouns', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'tense', 'main_verbs'})","frozenset({'passives', 'prepositions', 'nouns', 'determiners'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'subject_verb_agreement', 'main_verbs', 'determiners'})","frozenset({'passives', 'prepositions', 'tense', 'nouns'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'prepositions'})","frozenset({'main_verbs', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'nouns'})","frozenset({'main_verbs', 'prepositions', 'determiners', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'tense'})","frozenset({'prepositions', 'nouns', 'determiners', 'subject_verb_agreement', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'determiners'})","frozenset({'main_verbs', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'passives', 'subject_verb_agreement'})","frozenset({'main_verbs', 'prepositions', 'nouns', 'determiners', 'tense'})",0.9833333333333333,1.0,0.9833333333333333,1.0,1.0,0.0,inf,0.0
"frozenset({'passives', 'main_verbs'})","frozenset({'prepositions', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'nouns'})","frozenset({'main_verbs', 'passives', 'determiners', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'tense'})","frozenset({'passives', 'nouns', 'determiners', 'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'prepositions', 'determiners'})","frozenset({'main_verbs', 'passives', 'nouns', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'prepositions'})","frozenset({'main_verbs', 'passives', 'nouns', 'determiners', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'prepositions', 'main_verbs'})","frozenset({'passives', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'tense', 'nouns'})","frozenset({'passives', 'prepositions', 'determiners', 'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'nouns', 'determiners'})","frozenset({'main_verbs', 'passives', 'prepositions', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'nouns'})","frozenset({'main_verbs', 'passives', 'prepositions', 'determiners', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'nouns'})","frozenset({'passives', 'prepositions', 'determiners', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'tense', 'determiners'})","frozenset({'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'tense'})","frozenset({'passives', 'prepositions', 'nouns', 'determiners', 'main_verbs'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'tense', 'main_verbs'})","frozenset({'passives', 'prepositions', 'nouns', 'determiners', 'subject_verb_agreement'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'determiners'})","frozenset({'main_verbs', 'passives', 'prepositions', 'nouns', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
"frozenset({'main_verbs', 'determiners'})","frozenset({'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
"frozenset({'subject_verb_agreement', 'main_verbs'})","frozenset({'passives', 'prepositions', 'nouns', 'determiners', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'passives'}),"frozenset({'main_verbs', 'prepositions', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})",0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0169491525423728,0.016388888888888897,inf,0.9999999999999974
frozenset({'prepositions'}),"frozenset({'main_verbs', 'passives', 'nouns', 'determiners', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'nouns'}),"frozenset({'main_verbs', 'passives', 'prepositions', 'determiners', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'tense'}),"frozenset({'passives', 'prepositions', 'nouns', 'determiners', 'subject_verb_agreement', 'main_verbs'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
frozenset({'determiners'}),"frozenset({'main_verbs', 'passives', 'prepositions', 'nouns', 'subject_verb_agreement', 'tense'})",1.0,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.0,1.0,0.0
